start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
17,0.012105373276955617,0.07343926040399204,0.16483517413388316,0.14359299876600337,0.08430336702336247,0.12853559358387429,0.0941791525555636,0.39172225741361766
18,0.02258457900207052,0.13721016486398432,0.16459843936823843,0.28160214115948945,0.08020030994465847,0.25000716255436456,0.09033572787003437,0.39228376700251577
19,0.024205067191498633,0.14693547491571407,0.1647326297844906,0.30151628660955304,0.08027781007678321,0.26724324328085425,0.090573168078419,0.39196300287762814
20,0.022952953579522928,0.13754379525771357,0.16687741919958188,0.30404875842431467,0.07549102880233102,0.2477375930603195,0.09265026472560549,0.38691381725224167
21,0.054569541028221084,0.32458961222397376,0.16811856871921993,1.06701281201201,0.05114234844595931,0.7101841974825581,0.07683857402298971,0.383976923683144
22,0.08671309224188416,0.51068744328048,0.16979679720509508,1.9017890090418605,0.04559553758572358,1.2532256801036006,0.06919192099121033,0.3801746708791992
23,0.08428201960611237,0.4900230154877543,0.17199604292508702,1.8198945239013922,0.04631148591261932,1.1900623514146569,0.07082151578522271,0.3753048644520495
24,0.08435767372436005,0.5004517793339537,0.16856304085206938,1.9800554870650218,0.04260369180330444,1.2390879130087264,0.06808045889135063,0.3829628490210912
25,0.13224126732310224,0.8224952352219898,0.16078058772876733,2.181206881073104,0.06062756745845335,1.6108740749578094,0.08209286459996308,0.4014561847324465
26,0.12625767841186222,0.7276480524914943,0.17351476167571833,1.9147800900315384,0.0659384746421625,1.2541276112408135,0.10067370918254875,0.37198910296852805
27,0.12818584996434318,0.7508084595252024,0.17073042843098168,1.9120405942761918,0.06704138518192303,1.2954732502863524,0.09894905196692319,0.3780707366929745
28,0.10442172164461583,0.605118413080483,0.17256411206037348,1.1383166014543389,0.09173346106979753,0.9902509288089337,0.10544975885073239,0.3741132309461951
29,0.1088183993174317,0.6307764340478302,0.17251500443528026,1.2024794294063545,0.09049501942095896,1.047550374567376,0.10387891786337455,0.37421407915476956
30,0.1523934384826308,0.8570346042887931,0.17781480201618452,1.7199177276716928,0.08860507455140347,1.5146965405560473,0.10060988085883324,0.36301635568478463
31,0.15925317411237835,0.8884242262784564,0.17925352483855395,1.7622621707984685,0.0903686050528009,1.4594007345602822,0.10912230639678373,0.3600941340433559
32,0.16663770282647572,0.9377697347380913,0.17769575691522588,1.8960788449618617,0.08788542906285499,1.545032092298352,0.10785387802436489,0.36324727112609306
33,0.1712269496623747,0.955040911116296,0.1792875547731633,1.833155407745909,0.0934055830394213,1.4969655935791166,0.11438268881850899,0.3600126226292245
34,0.08366964853614041,0.5519830910379421,0.15158009347498136,0.9112495600003657,0.09181858868179517,0.6577592756825161,0.12720405721275704,0.42601500033776757
35,0.027092808503924024,0.22012377766951996,0.12307988165003904,0.35488957448843617,0.07634151705633388,0.3091435678681439,0.08763827334579921,0.5249790499403824
36,0.0784814317917191,0.7048579158643234,0.11134361979248285,1.4000071242122858,0.05605788030248538,0.8090731151604192,0.09700165574795816,0.5804483794061657
37,0.06199510113354615,0.5196537930527414,0.11930077671395745,1.0419987461845697,0.05949632987616372,0.5953933914669582,0.104124604038348,0.5416338306174404
38,0.036148679194105186,0.3107457882106224,0.11632878245031512,0.5886027004256658,0.06141439576808462,0.3518838254220321,0.10272901617671754,0.555528248729823
39,0.07590299187401543,0.698874127038731,0.10860752879153152,1.3044274684936423,0.05818874081336886,0.8286637246103055,0.0915968560222788,0.5950909115113362
