start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
10,2019-01-17,2019-02-14,-0.04406538394902531,0.16172521382221566,-0.2724707107048029,0.08453557325729885,-0.5212643890744619,0.10349474787072505,-0.42577410791963316,True,False,0.4000071346490417,0.22857379388883942
11,2019-01-18,2019-02-15,-0.02041727747649926,0.16410214043012253,-0.12441810583935244,0.07898520497519392,-0.25849496096023944,0.10741224032086012,-0.19008334073946412,True,False,0.3942427526351107,0.22556039133871933
12,2019-01-21,2019-02-18,0.012103649164615819,0.1735881529439502,0.06972623971938892,0.08027205162135882,0.1507828555536168,0.1197231704672785,0.10109696491811385,True,False,0.3726759912568804,0.22433971107393708
13,2019-01-22,2019-02-19,0.02846818541429735,0.1746807329871553,0.16297266978145028,0.08261860076051661,0.3445735603392388,0.122314721158449,0.2327453731216791,True,False,0.3703483922417462,0.2396604538756939
14,2019-01-23,2019-02-20,0.05890573018490126,0.17773148944470166,0.33143102760768145,0.09312721606451427,0.6325297015653734,0.1246961930639227,0.4723939740061235,True,False,0.36397369721054074,0.23646013548056793
15,2019-01-24,2019-02-21,0.04576285886230353,0.19112284655188788,0.23944211635566753,0.1011796514913971,0.4522931062496747,0.15005884919643916,0.3049660790240784,True,False,0.3384417924305888,0.23430839505842965
16,2019-01-25,2019-02-22,0.061041091888049244,0.16205920899212634,0.3766591992375758,0.07665582545700672,0.7963007576284574,0.10189042438046499,0.5990856575502927,True,False,0.39922813171639837,0.2382911825247796
17,2019-01-28,2019-02-25,0.009665261594492505,0.1651651564281771,0.05851876874948193,0.08436382990872912,0.11456641554738663,0.09417841364392128,0.10262714374268235,True,False,0.39172225741361766,0.20959094213709234
18,2019-01-29,2019-02-26,0.02014486742791099,0.16492805281471853,0.12214336545003593,0.0802635995614376,0.25098385243102816,0.09033495699551891,0.22300190422308258,True,False,0.39228376700251577,0.2101046807634135
19,2019-01-30,2019-02-27,0.02176538263849564,0.1650625348740075,0.1318614345472714,0.08034108746193774,0.27091222344740074,0.0905723990962711,0.2403092206419398,True,False,0.39196300287762814,0.21013862080287635
20,2019-01-31,2019-02-28,0.020513297033760144,0.1672117449485206,0.1226785656717808,0.07555839546388125,0.2714893150896249,0.09264951616647708,0.22140749226257017,True,False,0.38691381725224167,0.21227748895496204
21,2019-02-01,2019-03-01,0.05212883926422939,0.16845648079453973,0.30944988888738006,0.05124226895573082,1.0173015427803265,0.07683767110899531,0.678428152647728,True,False,0.383976923683144,0.19268361458896832
22,2019-02-04,2019-03-04,0.08427134069526233,0.17013833410472062,0.4953107195900548,0.04570717826782973,1.8437222311440602,0.06919086969693167,1.217954638587227,True,False,0.3801746708791992,0.19133064919670612
23,2019-02-05,2019-03-05,0.08184068798024571,0.17234200486980195,0.47487371428731695,0.046421567943223656,1.762988447101609,0.0708205002066768,1.1556073134390255,True,False,0.3753048644520495,0.19116787799254112
24,2019-02-06,2019-03-06,0.081915966930335,0.16890204534269712,0.484990970737684,0.04272381688756587,1.9173372815895438,0.0680793934764855,1.2032417262740247,True,False,0.3829628490210912,0.19115674862880275
25,2019-02-07,2019-03-07,0.1297971626166333,0.161104621033909,0.805670016065609,0.06071185124596506,2.1379213440680527,0.08209192779147591,1.581119680199676,True,False,0.4014561847324465,0.20997116600004503
26,2019-02-08,2019-03-08,0.12381544833066302,0.17386416366970367,0.7121389808993641,0.06601630906254698,1.8755281852148746,0.10067296859750319,1.2298777919789463,True,False,0.37198910296852805,0.21091312694916958
